Gap ID,Workspace,Domain,Gap Name,Gap Category,Gap Layer,Status,Severity,Gap Impact,Root Cause,Required Solution,Required Markdowns,Required Protocols,Required Registries,Required Governance,Required Ownership,Required Orchestration,Required Validation,Required Observability,Required Evolution,Required Dependencies,Required Placement,Required Sequencing,Completion Criteria
CLIENT-EXECUTION-MEMORY,The Agency Client. Drafts,Client,Client Execution Memory Control Gap,Execution Memory,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns execution memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote execution memory into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\11_Memory\CLIENT_EXECUTION_LOG.md,Client Execution Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\11_Memory\CLIENT_EXECUTION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-LEARNING-SYSTEMS,The Agency Client. Drafts,Client,Client Learning Systems Control Gap,Learning Systems,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Missing,Medium-High,"Client operators cannot reliably answer who owns learning systems, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote learning systems into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\12_Learning\CLIENT_LEARNING_LOOP_PROTOCOL.md,Client Learning Systems protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\12_Learning\CLIENT_LEARNING_LOOP_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-ENTERPRISE-CONTROLS,The Agency Client. Drafts,Client,Client Enterprise Controls Control Gap,Enterprise Controls,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium-High,"Client operators cannot reliably answer who owns enterprise controls, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote enterprise controls into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\00_Governance\CLIENT_ENTERPRISE_CONTROLS.md,Client Enterprise Controls protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\00_Governance\CLIENT_ENTERPRISE_CONTROLS.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-AUTOMATION,The Agency Client. Drafts,Client,Client Automation Control Gap,Automation,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium-High,"Client operators cannot reliably answer who owns automation, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote automation into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\06_Automation\CLIENT_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,Client Automation protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\06_Automation\CLIENT_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-SECURITY,The Agency Client. Drafts,Client,Client Security Control Gap,Security,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns security, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote security into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\00_Governance\CLIENT_SECURITY_AND_ACCESS_POLICY.md,Client Security protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\00_Governance\CLIENT_SECURITY_AND_ACCESS_POLICY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-RESOURCES,The Agency Client. Drafts,Client,Client Resources Control Gap,Resources,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns resources, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote resources into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\13_Resources\CLIENT_RESOURCE_AND_CAPACITY_MODEL.md,Client Resources protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\13_Resources\CLIENT_RESOURCE_AND_CAPACITY_MODEL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-KNOWLEDGE,The Agency Client. Drafts,Client,Client Knowledge Control Gap,Knowledge,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns knowledge, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote knowledge into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\14_Knowledge\CLIENT_KNOWLEDGE_GRAPH_INDEX.md,Client Knowledge protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\14_Knowledge\CLIENT_KNOWLEDGE_GRAPH_INDEX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-CHANGE-MANAGEMENT,The Agency Client. Drafts,Client,Client Change Management Control Gap,Change Management,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Missing,High,"Client operators cannot reliably answer who owns change management, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote change management into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\15_Change\CLIENT_CHANGE_CONTROL_PROTOCOL.md,Client Change Management protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\15_Change\CLIENT_CHANGE_CONTROL_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-VERSIONING,The Agency Client. Drafts,Client,Client Versioning Control Gap,Versioning,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium-High,"Client operators cannot reliably answer who owns versioning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote versioning into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\15_Change\CLIENT_VERSIONING_AND_RELEASE_LOG.md,Client Versioning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\15_Change\CLIENT_VERSIONING_AND_RELEASE_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-RECOVERY,The Agency Client. Drafts,Client,Client Recovery Control Gap,Recovery,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns recovery, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote recovery into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\16_Recovery\CLIENT_RECOVERY_AND_FALLBACK_PLAN.md,Client Recovery protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\16_Recovery\CLIENT_RECOVERY_AND_FALLBACK_PLAN.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-STRATEGIC-PLANNING,The Agency Client. Drafts,Client,Client Strategic Planning Control Gap,Strategic Planning,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,Medium,"Client operators cannot reliably answer who owns strategic planning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote strategic planning into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\00_Foundation\CLIENT_INITIATIVE_PORTFOLIO.md,Client Strategic Planning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\00_Foundation\CLIENT_INITIATIVE_PORTFOLIO.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-EVOLUTION,The Agency Client. Drafts,Client,Client Evolution Control Gap,Evolution,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Missing,High,"Client operators cannot reliably answer who owns evolution, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote evolution into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\17_Evolution\CLIENT_EVOLUTION_ROADMAP.md,Client Evolution protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\17_Evolution\CLIENT_EVOLUTION_ROADMAP.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENT-COMPLETION,The Agency Client. Drafts,Client,Client Completion Control Gap,Completion,"Client lifecycle, onboarding, delivery handoff, health, retention, expansion, and proof capture layer.",Partially Present,High,"Client operators cannot reliably answer who owns completion, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote completion into the authoritative Client OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Agency Client. Drafts\18_Completion\CLIENT_COMPLETION_CRITERIA.md,Client Completion protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENT_MASTER_REGISTRY plus Agency Global Source Registry.,"Client OS Owner / Client Success Lead approves ownership, risk class, cadence, and escalation route.",Client OS Owner / Client Success Lead,"Route through Client orchestration and the agency dependency graph: upstream Sales, Offer, Legal, Finance, Branding, Operations; downstream Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sales, Offer, Legal, Finance, Branding, Operations. Downstream: Operations, Finance, Management, Retention, Expansion, Referrals, Case studies.",The Agency Client. Drafts\18_Completion\CLIENT_COMPLETION_CRITERIA.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Client Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
