Gap ID,Workspace,Domain,Gap Name,Gap Category,Gap Layer,Status,Severity,Gap Impact,Root Cause,Required Solution,Required Markdowns,Required Protocols,Required Registries,Required Governance,Required Ownership,Required Orchestration,Required Validation,Required Observability,Required Evolution,Required Dependencies,Required Placement,Required Sequencing,Completion Criteria
SECTOR-LEARNING-SYSTEMS,The Sector Drafts,Sector,Sector Learning Systems Control Gap,Learning Systems,Upstream market intelligence and context separation layer.,Missing,Medium-High,"Sector operators cannot reliably answer who owns learning systems, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote learning systems into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\12_Learning\SECTOR_LEARNING_LOOP_PROTOCOL.md,Sector Learning Systems protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\12_Learning\SECTOR_LEARNING_LOOP_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-ENTERPRISE-CONTROLS,The Sector Drafts,Sector,Sector Enterprise Controls Control Gap,Enterprise Controls,Upstream market intelligence and context separation layer.,Partially Present,Medium-High,"Sector operators cannot reliably answer who owns enterprise controls, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote enterprise controls into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\00_Governance\SECTOR_ENTERPRISE_CONTROLS.md,Sector Enterprise Controls protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\00_Governance\SECTOR_ENTERPRISE_CONTROLS.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-AUTOMATION,The Sector Drafts,Sector,Sector Automation Control Gap,Automation,Upstream market intelligence and context separation layer.,Partially Present,Medium-High,"Sector operators cannot reliably answer who owns automation, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote automation into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\06_Automation\SECTOR_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,Sector Automation protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\06_Automation\SECTOR_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-SECURITY,The Sector Drafts,Sector,Sector Security Control Gap,Security,Upstream market intelligence and context separation layer.,Partially Present,Medium,"Sector operators cannot reliably answer who owns security, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote security into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\00_Governance\SECTOR_SECURITY_AND_ACCESS_POLICY.md,Sector Security protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\00_Governance\SECTOR_SECURITY_AND_ACCESS_POLICY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-RESOURCES,The Sector Drafts,Sector,Sector Resources Control Gap,Resources,Upstream market intelligence and context separation layer.,Partially Present,Medium,"Sector operators cannot reliably answer who owns resources, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote resources into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\13_Resources\SECTOR_RESOURCE_AND_CAPACITY_MODEL.md,Sector Resources protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\13_Resources\SECTOR_RESOURCE_AND_CAPACITY_MODEL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-KNOWLEDGE,The Sector Drafts,Sector,Sector Knowledge Control Gap,Knowledge,Upstream market intelligence and context separation layer.,Partially Present,Medium,"Sector operators cannot reliably answer who owns knowledge, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote knowledge into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\14_Knowledge\SECTOR_KNOWLEDGE_GRAPH_INDEX.md,Sector Knowledge protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\14_Knowledge\SECTOR_KNOWLEDGE_GRAPH_INDEX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-CHANGE-MANAGEMENT,The Sector Drafts,Sector,Sector Change Management Control Gap,Change Management,Upstream market intelligence and context separation layer.,Missing,High,"Sector operators cannot reliably answer who owns change management, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote change management into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\15_Change\SECTOR_CHANGE_CONTROL_PROTOCOL.md,Sector Change Management protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\15_Change\SECTOR_CHANGE_CONTROL_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-VERSIONING,The Sector Drafts,Sector,Sector Versioning Control Gap,Versioning,Upstream market intelligence and context separation layer.,Partially Present,Medium-High,"Sector operators cannot reliably answer who owns versioning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote versioning into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\15_Change\SECTOR_VERSIONING_AND_RELEASE_LOG.md,Sector Versioning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\15_Change\SECTOR_VERSIONING_AND_RELEASE_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-RECOVERY,The Sector Drafts,Sector,Sector Recovery Control Gap,Recovery,Upstream market intelligence and context separation layer.,Partially Present,Medium,"Sector operators cannot reliably answer who owns recovery, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote recovery into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\16_Recovery\SECTOR_RECOVERY_AND_FALLBACK_PLAN.md,Sector Recovery protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\16_Recovery\SECTOR_RECOVERY_AND_FALLBACK_PLAN.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-STRATEGIC-PLANNING,The Sector Drafts,Sector,Sector Strategic Planning Control Gap,Strategic Planning,Upstream market intelligence and context separation layer.,Partially Present,Medium,"Sector operators cannot reliably answer who owns strategic planning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote strategic planning into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\00_Foundation\SECTOR_INITIATIVE_PORTFOLIO.md,Sector Strategic Planning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\00_Foundation\SECTOR_INITIATIVE_PORTFOLIO.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-EVOLUTION,The Sector Drafts,Sector,Sector Evolution Control Gap,Evolution,Upstream market intelligence and context separation layer.,Missing,High,"Sector operators cannot reliably answer who owns evolution, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote evolution into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\17_Evolution\SECTOR_EVOLUTION_ROADMAP.md,Sector Evolution protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\17_Evolution\SECTOR_EVOLUTION_ROADMAP.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
SECTOR-COMPLETION,The Sector Drafts,Sector,Sector Completion Control Gap,Completion,Upstream market intelligence and context separation layer.,Missing,Critical,"Sector operators cannot reliably answer who owns completion, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote completion into the authoritative Sector OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The Sector Drafts\18_Completion\SECTOR_COMPLETION_CRITERIA.md,Sector Completion protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,SECTOR_MASTER_REGISTRY plus Agency Global Source Registry.,"Sector Intelligence Owner / Market Strategy Lead approves ownership, risk class, cadence, and escalation route.",Sector Intelligence Owner / Market Strategy Lead,"Route through Sector orchestration and the agency dependency graph: upstream Market data, client context, competitive research, management priorities; downstream Offer, Marketing, Sales, Client, Branding, Automation.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Market data, client context, competitive research, management priorities. Downstream: Offer, Marketing, Sales, Client, Branding, Automation.",The Sector Drafts\18_Completion\SECTOR_COMPLETION_CRITERIA.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Sector Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
