Gap ID,Workspace,Domain,Gap Name,Gap Category,Gap Layer,Status,Severity,Gap Impact,Root Cause,Required Solution,Required Markdowns,Required Protocols,Required Registries,Required Governance,Required Ownership,Required Orchestration,Required Validation,Required Observability,Required Evolution,Required Dependencies,Required Placement,Required Sequencing,Completion Criteria
OFFER-EXECUTION-MEMORY,Offer Drafts,Offer,Offer Execution Memory Control Gap,Execution Memory,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns execution memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote execution memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\11_Memory\OFFER_EXECUTION_LOG.md,Offer Execution Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\11_Memory\OFFER_EXECUTION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-LEARNING-SYSTEMS,Offer Drafts,Offer,Offer Learning Systems Control Gap,Learning Systems,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns learning systems, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote learning systems into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\12_Learning\OFFER_LEARNING_LOOP_PROTOCOL.md,Offer Learning Systems protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\12_Learning\OFFER_LEARNING_LOOP_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-ENTERPRISE-CONTROLS,Offer Drafts,Offer,Offer Enterprise Controls Control Gap,Enterprise Controls,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns enterprise controls, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote enterprise controls into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\00_Governance\OFFER_ENTERPRISE_CONTROLS.md,Offer Enterprise Controls protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\00_Governance\OFFER_ENTERPRISE_CONTROLS.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-AUTOMATION,Offer Drafts,Offer,Offer Automation Control Gap,Automation,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns automation, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote automation into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\06_Automation\OFFER_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,Offer Automation protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\06_Automation\OFFER_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-SECURITY,Offer Drafts,Offer,Offer Security Control Gap,Security,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns security, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote security into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\00_Governance\OFFER_SECURITY_AND_ACCESS_POLICY.md,Offer Security protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\00_Governance\OFFER_SECURITY_AND_ACCESS_POLICY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-RESOURCES,Offer Drafts,Offer,Offer Resources Control Gap,Resources,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns resources, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote resources into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\13_Resources\OFFER_RESOURCE_AND_CAPACITY_MODEL.md,Offer Resources protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\13_Resources\OFFER_RESOURCE_AND_CAPACITY_MODEL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-KNOWLEDGE,Offer Drafts,Offer,Offer Knowledge Control Gap,Knowledge,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns knowledge, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote knowledge into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\14_Knowledge\OFFER_KNOWLEDGE_GRAPH_INDEX.md,Offer Knowledge protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\14_Knowledge\OFFER_KNOWLEDGE_GRAPH_INDEX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-CHANGE-MANAGEMENT,Offer Drafts,Offer,Offer Change Management Control Gap,Change Management,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Missing,High,"Offer operators cannot reliably answer who owns change management, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote change management into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\15_Change\OFFER_CHANGE_CONTROL_PROTOCOL.md,Offer Change Management protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\15_Change\OFFER_CHANGE_CONTROL_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-VERSIONING,Offer Drafts,Offer,Offer Versioning Control Gap,Versioning,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns versioning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote versioning into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\15_Change\OFFER_VERSIONING_AND_RELEASE_LOG.md,Offer Versioning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\15_Change\OFFER_VERSIONING_AND_RELEASE_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-RECOVERY,Offer Drafts,Offer,Offer Recovery Control Gap,Recovery,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns recovery, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote recovery into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\16_Recovery\OFFER_RECOVERY_AND_FALLBACK_PLAN.md,Offer Recovery protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\16_Recovery\OFFER_RECOVERY_AND_FALLBACK_PLAN.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-STRATEGIC-PLANNING,Offer Drafts,Offer,Offer Strategic Planning Control Gap,Strategic Planning,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns strategic planning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote strategic planning into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\00_Foundation\OFFER_INITIATIVE_PORTFOLIO.md,Offer Strategic Planning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\00_Foundation\OFFER_INITIATIVE_PORTFOLIO.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-EVOLUTION,Offer Drafts,Offer,Offer Evolution Control Gap,Evolution,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns evolution, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote evolution into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\17_Evolution\OFFER_EVOLUTION_ROADMAP.md,Offer Evolution protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\17_Evolution\OFFER_EVOLUTION_ROADMAP.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-COMPLETION,Offer Drafts,Offer,Offer Completion Control Gap,Completion,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Missing,Critical,"Offer operators cannot reliably answer who owns completion, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote completion into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\18_Completion\OFFER_COMPLETION_CRITERIA.md,Offer Completion protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\18_Completion\OFFER_COMPLETION_CRITERIA.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
