Workspace,Domain,Document Name,Relative Path,Extension,Word Count,Layer Assignment,Purpose,Strategic Function,Automation Potential,Risk Factors
Sales Drafts,Sales,Sales Role in Offer Structuring. Draft 32.docx,Sales Drafts\Sales Role in Offer Structuring. Draft 32.docx,.docx,3608,"Offer + Sales, Automation, Management","Contributes reusable Offer knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Offer in the Vision -> Strategy -> System -> Workflow chain.,High,"overpromising, margin leakage, unclear value metric, delivery mismatch"
Sales Drafts,Sales,Sales SOPs. Draft 40.docx,Sales Drafts\Sales SOPs. Draft 40.docx,.docx,3465,"Automation + Sales, Operations, Management","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales Syatem Engineering. Draft 7.docx,Sales Drafts\Sales Syatem Engineering. Draft 7.docx,.docx,3384,"Automation + Sales, Management, Operations","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales System Diagnosis Guide. Draft 23.docx,Sales Drafts\Sales System Diagnosis Guide. Draft 23.docx,.docx,3514,"Automation + Sales, Management, Offer","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales System Dynamic. Draft 10.docx,Sales Drafts\Sales System Dynamic. Draft 10.docx,.docx,3354,"Automation + Sales, Hiring, Management","Contributes reusable Automation knowledge, context, or operating doctrine.",Execution workflow; Intelligence asset; Measurement / KPI asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales System Execution Prompt. Draft 48.docx,Sales Drafts\Sales System Execution Prompt. Draft 48.docx,.docx,3722,"Sales + Automation, Client, Management",Turns Sales intelligence into repeatable operating steps.,Architecture / system map; Execution workflow; Intelligence asset; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
Sales Drafts,Sales,Sales System Grouping Stratergy. Draft 35.docx,Sales Drafts\Sales System Grouping Stratergy. Draft 35.docx,.docx,3160,"Automation + Management, Sales, Operations","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales System Payment System Desgin. Draft 39.docx,Sales Drafts\Sales System Payment System Desgin. Draft 39.docx,.docx,3412,"Automation + Sales, Hiring, Management","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Governance / risk control; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Sales System Reconstruction. Draft 63.docx,Sales Drafts\Sales System Reconstruction. Draft 63.docx,.docx,3619,"Sales + Automation, Operations, Branding","Contributes reusable Sales knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
Sales Drafts,Sales,Sales System Revenue Breakdown. Draft 56.docx,Sales Drafts\Sales System Revenue Breakdown. Draft 56.docx,.docx,3652,"Client + Sales, Sector, Offer","Contributes reusable Client knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Automation / agent runtime; anchors Client in the Vision -> Strategy -> System -> Workflow chain.,High,"expectation mismatch, poor onboarding, scope creep, weak outcome proof"
Sales Drafts,Sales,Sales Sytem Success 99.9%. Draft 15.docx,Sales Drafts\Sales Sytem Success 99.9%. Draft 15.docx,.docx,3447,"Sales + Automation, Management, Operations","Contributes reusable Sales knowledge, context, or operating doctrine.",Execution workflow; Measurement / KPI asset; Automation / agent runtime; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
Sales Drafts,Sales,Sales Tracking and Organization. Draft 11.docx,Sales Drafts\Sales Tracking and Organization. Draft 11.docx,.docx,3109,"Automation + Sales, Management, Marketing",Defines measurement logic for Automation performance and decision quality.,Execution workflow; Measurement / KPI asset; Automation / agent runtime; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Scalable Sales Operating System. Draft 17.docx,Sales Drafts\Scalable Sales Operating System. Draft 17.docx,.docx,3357,"Automation + Sales, Offer, Sector","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,System Blueprint Aglinment. Draft 20.docx,Sales Drafts\System Blueprint Aglinment. Draft 20.docx,.docx,10555,"Sales + Automation, Management, Marketing","Positions Sales components, dependencies, controls, and flows inside the agency OS.",Architecture / system map; Execution workflow; Intelligence asset; anchors Sales in the Vision -> Strategy -> System -> Workflow chain.,High,"CRM hygiene gaps, unsupported claims, pipeline leakage, discount pressure"
Sales Drafts,Sales,System Prompt Architecture. Draft 47.docx,Sales Drafts\System Prompt Architecture. Draft 47.docx,.docx,2659,"Automation + Sales, Management, Operations","Positions Automation components, dependencies, controls, and flows inside the agency OS.",Vision doctrine; Architecture / system map; Execution workflow; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,The Elite Execution. Draft 8.docx,Sales Drafts\The Elite Execution. Draft 8.docx,.docx,3354,"Automation + Sales, Marketing, Management",Turns Automation intelligence into repeatable operating steps.,Architecture / system map; Execution workflow; Intelligence asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,THE SALES OS_2024. Sales System Alignment Draft 22.docx,Sales Drafts\THE SALES OS_2024. Sales System Alignment Draft 22.docx,.docx,3513,"Automation + Sales, Operations, Offer","Contributes reusable Automation knowledge, context, or operating doctrine.",Vision doctrine; Architecture / system map; Execution workflow; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,Untold Sales Success Factors. Draft 4.docx,Sales Drafts\Untold Sales Success Factors. Draft 4.docx,.docx,3619,"Automation + Sales, Management, Branding","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Governance / risk control; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,Medium-High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,What is a stratergy. Draft 1.docx,Sales Drafts\What is a stratergy. Draft 1.docx,.docx,3351,"Automation + Sales, Management, Operations","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Intelligence asset; Measurement / KPI asset; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
Sales Drafts,Sales,What is Sales. Draft 66.docx,Sales Drafts\What is Sales. Draft 66.docx,.docx,3065,"Automation + Sales, Operations, Management","Contributes reusable Automation knowledge, context, or operating doctrine.",Architecture / system map; Automation / agent runtime; SOP / procedure; anchors Automation in the Vision -> Strategy -> System -> Workflow chain.,High,"unsafe autonomy, stale memory, connector failure, insufficient approvals"
