Gap ID,Workspace,Domain,Gap Name,Gap Category,Gap Layer,Status,Severity,Gap Impact,Root Cause,Required Solution,Required Markdowns,Required Protocols,Required Registries,Required Governance,Required Ownership,Required Orchestration,Required Validation,Required Observability,Required Evolution,Required Dependencies,Required Placement,Required Sequencing,Completion Criteria
OFFER-EXECUTION,Offer Drafts,Offer,Offer Execution Control Gap,Execution,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns execution, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote execution into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\05_Execution\OFFER_EXECUTION_PLAYBOOK.md,Offer Execution protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\05_Execution\OFFER_EXECUTION_PLAYBOOK.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Execution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-WORKFLOWS,Offer Drafts,Offer,Offer Workflows Control Gap,Workflows,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns workflows, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote workflows into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\05_Execution\OFFER_WORKFLOW_CATALOG.md,Offer Workflows protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\05_Execution\OFFER_WORKFLOW_CATALOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Workflows is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-AGENTS,Offer Drafts,Offer,Offer Agents Control Gap,Agents,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns agents, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote agents into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\06_Automation\OFFER_AGENT_REGISTRY.md,Offer Agents protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\06_Automation\OFFER_AGENT_REGISTRY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Agents is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-TOOLS,Offer Drafts,Offer,Offer Tools Control Gap,Tools,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns tools, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote tools into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\06_Automation\OFFER_TOOL_AND_CONNECTOR_REGISTRY.md,Offer Tools protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\06_Automation\OFFER_TOOL_AND_CONNECTOR_REGISTRY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Tools is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-SCHEMAS,Offer Drafts,Offer,Offer Schemas Control Gap,Schemas,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns schemas, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote schemas into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\07_Schemas\OFFER_DATA_CONTRACTS_AND_SCHEMAS.md,Offer Schemas protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\07_Schemas\OFFER_DATA_CONTRACTS_AND_SCHEMAS.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Schemas is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-EVENTS,Offer Drafts,Offer,Offer Events Control Gap,Events,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns events, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote events into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\07_Schemas\OFFER_EVENT_CATALOG.md,Offer Events protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\07_Schemas\OFFER_EVENT_CATALOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Events is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-ARTIFACTS,Offer Drafts,Offer,Offer Artifacts Control Gap,Artifacts,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns artifacts, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote artifacts into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\08_Artifacts\OFFER_ARTIFACT_CATALOG.md,Offer Artifacts protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\08_Artifacts\OFFER_ARTIFACT_CATALOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Artifacts is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-OWNERSHIP,Offer Drafts,Offer,Offer Ownership Control Gap,Ownership,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,High,"Offer operators cannot reliably answer who owns ownership, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote ownership into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\00_Governance\OFFER_OWNERSHIP_RACI.md,Offer Ownership protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\00_Governance\OFFER_OWNERSHIP_RACI.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Ownership is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-VALIDATION,Offer Drafts,Offer,Offer Validation Control Gap,Validation,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,High,"Offer operators cannot reliably answer who owns validation, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote validation into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\09_Validation\OFFER_VALIDATION_GATES.md,Offer Validation protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\09_Validation\OFFER_VALIDATION_GATES.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Validation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-OBSERVABILITY,Offer Drafts,Offer,Offer Observability Control Gap,Observability,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,High,"Offer operators cannot reliably answer who owns observability, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote observability into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\10_Observability\OFFER_OBSERVABILITY_DASHBOARD_SPEC.md,Offer Observability protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\10_Observability\OFFER_OBSERVABILITY_DASHBOARD_SPEC.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Observability is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-INFORMATION-STORAGE,Offer Drafts,Offer,Offer Information Storage Control Gap,Information Storage,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Missing,Medium-High,"Offer operators cannot reliably answer who owns information storage, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote information storage into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\10_Observability\OFFER_INFORMATION_STORAGE_AND_PERSISTENCE_MAP.md,Offer Information Storage protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\10_Observability\OFFER_INFORMATION_STORAGE_AND_PERSISTENCE_MAP.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Information Storage is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-HISTORICAL-MEMORY,Offer Drafts,Offer,Offer Historical Memory Control Gap,Historical Memory,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Missing,Medium-High,"Offer operators cannot reliably answer who owns historical memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote historical memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\11_Memory\OFFER_HISTORICAL_MEMORY_LOG.md,Offer Historical Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\11_Memory\OFFER_HISTORICAL_MEMORY_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Historical Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-OPERATIONAL-MEMORY,Offer Drafts,Offer,Offer Operational Memory Control Gap,Operational Memory,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns operational memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote operational memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\11_Memory\OFFER_OPERATIONAL_MEMORY_LOG.md,Offer Operational Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\11_Memory\OFFER_OPERATIONAL_MEMORY_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Operational Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-DECISION-MEMORY,Offer Drafts,Offer,Offer Decision Memory Control Gap,Decision Memory,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium-High,"Offer operators cannot reliably answer who owns decision memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote decision memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\11_Memory\OFFER_DECISION_LOG.md,Offer Decision Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\11_Memory\OFFER_DECISION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Decision Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
OFFER-EXECUTION-MEMORY,Offer Drafts,Offer,Offer Execution Memory Control Gap,Execution Memory,"Value architecture, pricing, packaging, promise control, risk reduction, and revenue model layer.",Partially Present,Medium,"Offer operators cannot reliably answer who owns execution memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote execution memory into the authoritative Offer OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",Offer Drafts\11_Memory\OFFER_EXECUTION_LOG.md,Offer Execution Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,OFFER_MASTER_REGISTRY plus Agency Global Source Registry.,"Offer OS Owner / Value Architecture Lead approves ownership, risk class, cadence, and escalation route.",Offer OS Owner / Value Architecture Lead,"Route through Offer orchestration and the agency dependency graph: upstream Sector, Client, Finance, Sales, Branding, Management; downstream Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Client, Finance, Sales, Branding, Management. Downstream: Marketing, Sales, Client Delivery, Finance, ClientPartner Acquisition.",Offer Drafts\11_Memory\OFFER_EXECUTION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","Offer Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
