Gap ID,Workspace,Domain,Gap Name,Gap Category,Gap Layer,Status,Severity,Gap Impact,Root Cause,Required Solution,Required Markdowns,Required Protocols,Required Registries,Required Governance,Required Ownership,Required Orchestration,Required Validation,Required Observability,Required Evolution,Required Dependencies,Required Placement,Required Sequencing,Completion Criteria
CLIENTPARTNER-DECISION-MEMORY,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Decision Memory Control Gap,Decision Memory,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium-High,"ClientPartner Acquisition operators cannot reliably answer who owns decision memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote decision memory into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\11_Memory\CLIENTPARTNER_DECISION_LOG.md,ClientPartner Acquisition Decision Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\11_Memory\CLIENTPARTNER_DECISION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Decision Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-EXECUTION-MEMORY,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Execution Memory Control Gap,Execution Memory,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns execution memory, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote execution memory into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\11_Memory\CLIENTPARTNER_EXECUTION_LOG.md,ClientPartner Acquisition Execution Memory protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\11_Memory\CLIENTPARTNER_EXECUTION_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Execution Memory is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-LEARNING-SYSTEMS,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Learning Systems Control Gap,Learning Systems,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns learning systems, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote learning systems into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\12_Learning\CLIENTPARTNER_LEARNING_LOOP_PROTOCOL.md,ClientPartner Acquisition Learning Systems protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\12_Learning\CLIENTPARTNER_LEARNING_LOOP_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Learning Systems is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-ENTERPRISE-CONTROLS,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Enterprise Controls Control Gap,Enterprise Controls,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium-High,"ClientPartner Acquisition operators cannot reliably answer who owns enterprise controls, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote enterprise controls into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\00_Governance\CLIENTPARTNER_ENTERPRISE_CONTROLS.md,ClientPartner Acquisition Enterprise Controls protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\00_Governance\CLIENTPARTNER_ENTERPRISE_CONTROLS.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Enterprise Controls is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-AUTOMATION,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Automation Control Gap,Automation,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium-High,"ClientPartner Acquisition operators cannot reliably answer who owns automation, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote automation into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\06_Automation\CLIENTPARTNER_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,ClientPartner Acquisition Automation protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\06_Automation\CLIENTPARTNER_AUTOMATION_REGISTRY_AND_APPROVAL_MATRIX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Automation is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-SECURITY,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Security Control Gap,Security,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns security, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote security into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\00_Governance\CLIENTPARTNER_SECURITY_AND_ACCESS_POLICY.md,ClientPartner Acquisition Security protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\00_Governance\CLIENTPARTNER_SECURITY_AND_ACCESS_POLICY.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Security is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-RESOURCES,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Resources Control Gap,Resources,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Missing,Medium-High,"ClientPartner Acquisition operators cannot reliably answer who owns resources, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote resources into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\13_Resources\CLIENTPARTNER_RESOURCE_AND_CAPACITY_MODEL.md,ClientPartner Acquisition Resources protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\13_Resources\CLIENTPARTNER_RESOURCE_AND_CAPACITY_MODEL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Resources is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-KNOWLEDGE,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Knowledge Control Gap,Knowledge,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns knowledge, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote knowledge into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\14_Knowledge\CLIENTPARTNER_KNOWLEDGE_GRAPH_INDEX.md,ClientPartner Acquisition Knowledge protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\14_Knowledge\CLIENTPARTNER_KNOWLEDGE_GRAPH_INDEX.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Knowledge is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-CHANGE-MANAGEMENT,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Change Management Control Gap,Change Management,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Missing,High,"ClientPartner Acquisition operators cannot reliably answer who owns change management, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote change management into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\15_Change\CLIENTPARTNER_CHANGE_CONTROL_PROTOCOL.md,ClientPartner Acquisition Change Management protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\15_Change\CLIENTPARTNER_CHANGE_CONTROL_PROTOCOL.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Change Management is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-VERSIONING,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Versioning Control Gap,Versioning,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium-High,"ClientPartner Acquisition operators cannot reliably answer who owns versioning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote versioning into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\15_Change\CLIENTPARTNER_VERSIONING_AND_RELEASE_LOG.md,ClientPartner Acquisition Versioning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\15_Change\CLIENTPARTNER_VERSIONING_AND_RELEASE_LOG.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Versioning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-RECOVERY,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Recovery Control Gap,Recovery,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns recovery, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote recovery into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\16_Recovery\CLIENTPARTNER_RECOVERY_AND_FALLBACK_PLAN.md,ClientPartner Acquisition Recovery protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\16_Recovery\CLIENTPARTNER_RECOVERY_AND_FALLBACK_PLAN.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Recovery is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-STRATEGIC-PLANNING,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Strategic Planning Control Gap,Strategic Planning,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Partially Present,Medium,"ClientPartner Acquisition operators cannot reliably answer who owns strategic planning, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote strategic planning into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\00_Foundation\CLIENTPARTNER_INITIATIVE_PORTFOLIO.md,ClientPartner Acquisition Strategic Planning protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\00_Foundation\CLIENTPARTNER_INITIATIVE_PORTFOLIO.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Strategic Planning is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-EVOLUTION,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Evolution Control Gap,Evolution,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Missing,High,"ClientPartner Acquisition operators cannot reliably answer who owns evolution, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote evolution into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\17_Evolution\CLIENTPARTNER_EVOLUTION_ROADMAP.md,ClientPartner Acquisition Evolution protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\17_Evolution\CLIENTPARTNER_EVOLUTION_ROADMAP.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Evolution is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
CLIENTPARTNER-COMPLETION,The ClientPartner Draft,ClientPartner Acquisition,ClientPartner Acquisition Completion Control Gap,Completion,"Partnership, acquisition channel, relationship CRM, and distribution leverage layer.",Missing,Critical,"ClientPartner Acquisition operators cannot reliably answer who owns completion, what is current, what must happen next, which evidence is authoritative, or how completion is proven.","Domain knowledge exists mainly as DOCX drafts, so it lacks controlled markdown registries, protocols, owners, validation gates, and runtime memory.","Promote completion into the authoritative ClientPartner Acquisition OS layer with source IDs, owner, governance rule, dependency links, validation gate, dashboard signal, memory update, and version path.",The ClientPartner Draft\18_Completion\CLIENTPARTNER_COMPLETION_CRITERIA.md,ClientPartner Acquisition Completion protocol: trigger -> source evidence -> owner review -> approval/risk check -> execution or handoff -> validation -> memory/version update.,CLIENTPARTNER_MASTER_REGISTRY plus Agency Global Source Registry.,"ClientPartner Acquisition Owner / Partnership Growth Lead approves ownership, risk class, cadence, and escalation route.",ClientPartner Acquisition Owner / Partnership Growth Lead,"Route through ClientPartner Acquisition orchestration and the agency dependency graph: upstream Sector, Offer, Branding, Marketing, Sales; downstream Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.","Entry criteria, source evidence check, owner sign-off, handoff acceptance, and completion gate.","Dashboard status, freshness date, owner review cadence, risk indicator, and gap closure metric.","Decision log entry, version log entry, quarterly review, and source registry state update.","Upstream: Sector, Offer, Branding, Marketing, Sales. Downstream: Sales, Partnerships, Distribution, Revenue channels, Client acquisition memory.",The ClientPartner Draft\18_Completion\CLIENTPARTNER_COMPLETION_CRITERIA.md,"1. Confirm source inventory; 2. create canonical markdown; 3. assign owner/RACI; 4. register dependencies and handoffs; 5. define validation and dashboard signals; 6. approve, version, and schedule evolution review.","ClientPartner Acquisition Completion is complete when the markdown exists at the recommended placement, has an owner and cadence, references source IDs, is registered in the local and agency registry, defines validation and observability, and has a version/evolution log entry."
